Ticker,Date,Open,High,Low,Close,Volume,Quarter
COST,"December 11, 2019",296,296.350006,293.049988,295.299988,1749800,2019 Q4
COST,"December 12, 2019",295.269989,297.76001,294.119995,297.339996,2742700,2019 Q4
COST,"December 13, 2019",294.640015,295,289.100006,291.869995,5195600,2019 Q4
COST,"December 16, 2019",293.029999,294.459991,292.850006,293.5,2410000,2019 Q4
COST,"December 17, 2019",293.5,296.299988,292.75,295.549988,2474100,2019 Q4
COST,"December 18, 2019",295.98999,296.359985,291.820007,291.869995,3309800,2019 Q4
COST,"December 19, 2019",292.059998,293.809998,291.5,293.709991,2333600,2019 Q4
COST,"December 20, 2019",293.850006,295.019989,292.779999,294.829987,4866500,2019 Q4
COST,"December 23, 2019",294.910004,295.309998,293.029999,293.309998,1309800,2019 Q4
COST,"December 24, 2019",293.910004,294.450012,293.359985,294.230011,543600,2019 Q4
COST,"December 26, 2019",294.48999,295.730011,293.899994,295.730011,1101800,2019 Q4
COST,"December 27, 2019",296.220001,296.299988,293.179993,294.109985,1439100,2019 Q4
COST,"December 30, 2019",294.200012,295.609985,293.660004,295.140015,1238900,2019 Q4
COST,"December 31, 2019",295,295.450012,292.179993,293.920013,1550700,2019 Q4
COST,"January 2, 2020",294.059998,294.579987,291,291.48999,2103600,2020 Q1
COST,"January 3, 2020",290.049988,292.899994,289.329987,291.730011,1926000,2020 Q1
COST,"January 6, 2020",290.549988,292.070007,288.619995,291.809998,2655100,2020 Q1
COST,"January 7, 2020",291.320007,291.690002,289.279999,291.350006,1963400,2020 Q1
COST,"January 8, 2020",290.98999,295.480011,290.5,294.690002,2492800,2020 Q1
COST,"January 9, 2020",298.549988,301.959991,297.709991,299.420013,3261200,2020 Q1
COST,"January 10, 2020",300,300.269989,296.660004,297.23999,2024200,2020 Q1
COST,"January 13, 2020",296.920013,300.649994,296.799988,299.869995,1778600,2020 Q1
COST,"January 14, 2020",299.25,301,298.579987,299.75,1459900,2020 Q1
COST,"January 15, 2020",298.350006,301.040009,298.040009,300.820007,1604000,2020 Q1
COST,"January 16, 2020",301.390015,304.059998,300.980011,303.029999,1758600,2020 Q1
COST,"January 17, 2020",303.399994,305.299988,303.029999,304.679993,2506500,2020 Q1
COST,"January 21, 2020",306.200012,313.339996,305.76001,313.26001,3585900,2020 Q1
COST,"January 22, 2020",313.399994,313.559998,310.209991,311.890015,2218900,2020 Q1
COST,"January 23, 2020",312.019989,313.399994,310.730011,312.880005,1535900,2020 Q1
COST,"January 24, 2020",314.019989,314.279999,309.100006,310.51001,1986100,2020 Q1
COST,"January 27, 2020",306.149994,311.769989,305.649994,309.450012,2265100,2020 Q1
COST,"January 28, 2020",310.51001,311.709991,309.100006,310.850006,1571700,2020 Q1
COST,"January 29, 2020",310.859985,311.970001,309.390015,309.579987,1713700,2020 Q1
COST,"January 30, 2020",308.839996,309.640015,306.670013,309.470001,1232600,2020 Q1
COST,"January 31, 2020",308.549988,309.179993,304.559998,305.519989,1837000,2020 Q1
COST,"February 3, 2020",307,308.579987,301.670013,302,2816800,2020 Q1
COST,"February 4, 2020",304.570007,305.910004,302.76001,304.899994,1982300,2020 Q1
COST,"February 5, 2020",307,309.589996,305.399994,308.950012,1731800,2020 Q1
COST,"February 6, 2020",309.350006,311.839996,307.850006,310.609985,1917900,2020 Q1
COST,"February 7, 2020",310,313.809998,309.119995,313.630005,1903500,2020 Q1
COST,"February 10, 2020",313.76001,316.940002,312.600006,313.790009,2336300,2020 Q1
COST,"February 11, 2020",314.029999,314.429993,310.470001,310.679993,2047500,2020 Q1
COST,"February 12, 2020",310.769989,315.480011,310.769989,315.119995,1384600,2020 Q1
COST,"February 13, 2020",314.850006,318.790009,313.540009,318.200012,1438000,2020 Q1
COST,"February 14, 2020",318.869995,319.809998,316.950012,318.309998,1113400,2020 Q1
COST,"February 18, 2020",319,323.480011,318.609985,322.049988,1547100,2020 Q1
COST,"February 19, 2020",322.079987,324.529999,321.730011,323.019989,1413600,2020 Q1
COST,"February 20, 2020",322.320007,325.070007,321.01001,324.079987,1427500,2020 Q1
COST,"February 21, 2020",322.559998,325.26001,321.029999,321.950012,2239000,2020 Q1
COST,"February 24, 2020",315.5,320,313.26001,313.619995,2300400,2020 Q1
COST,"February 25, 2020",315,316.570007,304.399994,304.869995,2881800,2020 Q1
COST,"February 26, 2020",307.549988,311.299988,304.679993,305.690002,2236000,2020 Q1
COST,"February 27, 2020",301.980011,305,293,293.130005,3625300,2020 Q1
COST,"February 28, 2020",285.25,287.329987,271.279999,281.140015,7091800,2020 Q1
COST,"March 2, 2020",294.440002,309.51001,291.380005,309.140015,7563800,2020 Q1
COST,"March 3, 2020",309.140015,314.170013,301.029999,302.730011,5131400,2020 Q1
COST,"March 4, 2020",308.290009,320.970001,305.019989,320.73999,4219300,2020 Q1
COST,"March 5, 2020",315.769989,324.51001,313.200012,315.76001,6407700,2020 Q1
COST,"March 6, 2020",312.140015,317.48999,302.75,311.339996,6185500,2020 Q1
COST,"March 9, 2020",295.850006,310.329987,293,301.980011,5203100,2020 Q1
COST,"March 10, 2020",307.970001,309.730011,294.420013,309.399994,4245500,2020 Q1
COST,"March 11, 2020",300.859985,307.790009,294.190002,297.429993,3622700,2020 Q1
COST,"March 12, 2020",280.440002,295.630005,276.339996,279.850006,7307600,2020 Q1
COST,"March 13, 2020",288.829987,303.25,278.269989,302.269989,6100100,2020 Q1
COST,"March 16, 2020",281.829987,299.529999,279.51001,283.179993,5465500,2020 Q1
COST,"March 17, 2020",289,307.190002,286.299988,306.98999,7170600,2020 Q1
COST,"March 18, 2020",298,318,296,307.5,6701800,2020 Q1
COST,"March 19, 2020",310.410004,313.850006,302.630005,305.220001,5429500,2020 Q1
COST,"March 20, 2020",307.920013,308.01001,287.019989,290.420013,6581200,2020 Q1
COST,"March 23, 2020",292.01001,295.670013,278.420013,285.529999,5646400,2020 Q1
COST,"March 24, 2020",294.589996,297.350006,282.829987,284.940002,7124200,2020 Q1
COST,"March 25, 2020",284.209991,290.720001,279.209991,280.859985,5639600,2020 Q1
COST,"March 26, 2020",281.339996,293.730011,280.859985,292.299988,5463100,2020 Q1
COST,"March 27, 2020",287.130005,293.48999,283.329987,284.329987,4250400,2020 Q1
COST,"March 30, 2020",287.48999,291.679993,285.839996,291.119995,4396000,2020 Q1
COST,"March 31, 2020",287.420013,291.519989,284,285.130005,5618600,2020 Q1
COST,"April 1, 2020",282.359985,288.799988,280.899994,286.779999,3745800,2020 Q2
COST,"April 2, 2020",284.380005,292.779999,282.820007,291.480011,3500600,2020 Q2
COST,"April 3, 2020",289.160004,292.339996,285.799988,288.649994,2650100,2020 Q2
COST,"April 6, 2020",293,305.48999,289.570007,305.119995,5272500,2020 Q2
COST,"April 7, 2020",306.5,310,303.220001,303.630005,4036500,2020 Q2
COST,"April 8, 2020",305.109985,307.420013,302.279999,305.970001,3964400,2020 Q2
COST,"April 9, 2020",299.450012,304.350006,297.579987,300.01001,6487600,2020 Q2
COST,"April 13, 2020",298.579987,303.950012,297.660004,299.619995,3120400,2020 Q2
COST,"April 14, 2020",302.75,314.75,301.25,314.140015,4288300,2020 Q2
COST,"April 15, 2020",311.640015,313.75,306.820007,310.269989,2937300,2020 Q2
COST,"April 16, 2020",314.730011,322.630005,312.040009,321.559998,3940000,2020 Q2
COST,"April 17, 2020",321.309998,322.130005,314.019989,317.920013,3688000,2020 Q2
COST,"April 20, 2020",317.950012,318.380005,311.529999,312.079987,3156300,2020 Q2
COST,"April 21, 2020",311.140015,311.890015,299.350006,301.329987,3833000,2020 Q2
COST,"April 22, 2020",304,311.130005,302.040009,309.420013,2970600,2020 Q2
COST,"April 23, 2020",307.029999,309.640015,304.790009,305.399994,2625200,2020 Q2
COST,"April 24, 2020",307.329987,310.829987,305.51001,310.549988,2019400,2020 Q2
COST,"April 27, 2020",313.049988,313.290009,307.589996,308.779999,2287300,2020 Q2
COST,"April 28, 2020",310.829987,311.269989,304.279999,304.950012,2425900,2020 Q2
COST,"April 29, 2020",304.950012,308.679993,301.119995,307.089996,3667700,2020 Q2
COST,"April 30, 2020",306.149994,307.899994,302.570007,303,3794300,2020 Q2
COST,"May 1, 2020",301.779999,304.820007,300.179993,301.920013,2525400,2020 Q2
COST,"May 4, 2020",303,305.529999,300.070007,304.48999,2477500,2020 Q2
COST,"May 5, 2020",305.059998,309.799988,303.440002,307.920013,2460900,2020 Q2
COST,"May 6, 2020",309.920013,311.040009,306.540009,308.890015,2406700,2020 Q2
COST,"May 7, 2020",309.339996,309.869995,304.529999,305,2601800,2020 Q2
COST,"May 8, 2020",305.899994,307.179993,303.700012,305.940002,2337400,2020 Q2
COST,"May 11, 2020",305.640015,311.829987,305,310.329987,1865900,2020 Q2
COST,"May 12, 2020",310.839996,311.549988,304.790009,304.839996,2264900,2020 Q2
COST,"May 13, 2020",304.839996,306.399994,300.119995,302.140015,2954900,2020 Q2
COST,"May 14, 2020",301.01001,302.880005,294.540009,299.73999,3718900,2020 Q2
COST,"May 15, 2020",299.070007,299.829987,295.859985,299.209991,4577200,2020 Q2
COST,"May 18, 2020",301.720001,303.190002,299.920013,302.76001,3987300,2020 Q2
COST,"May 19, 2020",304.619995,309.019989,303.149994,304.630005,3523000,2020 Q2
COST,"May 20, 2020",306.769989,307.920013,303.200012,304.910004,2827000,2020 Q2
COST,"May 21, 2020",304.790009,305.040009,301.25,301.970001,2492100,2020 Q2
COST,"May 22, 2020",302.01001,303.940002,300.829987,302.429993,2366400,2020 Q2
COST,"May 26, 2020",306.01001,306.899994,303.529999,304.799988,3234600,2020 Q2
COST,"May 27, 2020",304.559998,306.309998,299.470001,306.01001,2980200,2020 Q2
COST,"May 28, 2020",307.25,311,306.899994,309.559998,4301900,2020 Q2
COST,"May 29, 2020",304.200012,308.880005,302.350006,308.470001,4971800,2020 Q2
COST,"June 1, 2020",307.899994,309.73999,306.459991,308.290009,2293700,2020 Q2
COST,"June 2, 2020",307.950012,309.019989,304.720001,307.089996,2528900,2020 Q2
COST,"June 3, 2020",307.5,308.200012,305.920013,306.640015,2165900,2020 Q2
COST,"June 4, 2020",310.850006,315.350006,309.089996,310.75,4553900,2020 Q2
COST,"June 5, 2020",313.130005,313.630005,307.290009,312.040009,4375600,2020 Q2
COST,"June 8, 2020",310.660004,311.290009,306.459991,307.190002,3764500,2020 Q2
COST,"June 9, 2020",307.5,308.600006,305.170013,305.549988,3155800,2020 Q2
COST,"June 10, 2020",306.480011,308.630005,305.649994,307.329987,2713700,2020 Q2
COST,"June 11, 2020",306.98999,309.200012,300.640015,300.829987,3443000,2020 Q2
COST,"June 12, 2020",302.670013,305.149994,296.25,298.700012,4020000,2020 Q2
COST,"June 15, 2020",297.049988,298.070007,293.839996,297.179993,3266800,2020 Q2
COST,"June 16, 2020",301.350006,302.73999,299.220001,301.359985,2633800,2020 Q2
COST,"June 17, 2020",301.019989,302,298.899994,299.609985,2188400,2020 Q2
COST,"June 18, 2020",300,300.809998,297.790009,299.570007,1881800,2020 Q2
COST,"June 19, 2020",300.179993,301.899994,298.640015,299.899994,3438000,2020 Q2
COST,"June 22, 2020",299.700012,301.480011,298.25,300.450012,2094400,2020 Q2
COST,"June 23, 2020",301.730011,304.899994,300.730011,301.290009,2409600,2020 Q2
COST,"June 24, 2020",300.769989,301.279999,296.600006,298.019989,2398100,2020 Q2
COST,"June 25, 2020",297.059998,301.149994,295.399994,300.529999,2274300,2020 Q2
COST,"June 26, 2020",300.410004,302.119995,295.950012,296.559998,2866000,2020 Q2
COST,"June 29, 2020",297.440002,301.630005,296.829987,301.589996,1841700,2020 Q2
COST,"June 30, 2020",301.01001,304.619995,300.140015,303.209991,2391700,2020 Q2
COST,"July 1, 2020",302.5,305.579987,300.75,304.75,1906100,2020 Q3
COST,"July 2, 2020",306,308.920013,304.600006,305.73999,2540500,2020 Q3
COST,"July 6, 2020",307.529999,311.559998,307.23999,311.48999,2332400,2020 Q3
COST,"July 7, 2020",310.019989,318.049988,309.720001,316.230011,3346600,2020 Q3
COST,"July 8, 2020",317.140015,318.049988,314.01001,316.320007,2364500,2020 Q3
COST,"July 9, 2020",320,328.980011,319.679993,325.540009,5313600,2020 Q3
COST,"July 10, 2020",326,327.399994,323.109985,326.230011,2484100,2020 Q3
COST,"July 13, 2020",326.299988,329.109985,321.5,322.920013,2583200,2020 Q3
COST,"July 14, 2020",321.320007,328.660004,320.450012,328,1844800,2020 Q3
COST,"July 15, 2020",328.100006,329.320007,325.619995,326.700012,1770700,2020 Q3
COST,"July 16, 2020",326.619995,327.899994,324.059998,326.269989,1402000,2020 Q3
COST,"July 17, 2020",327.299988,327.799988,324.579987,324.790009,1768100,2020 Q3
COST,"July 20, 2020",324.890015,327.440002,322.660004,326.51001,1863300,2020 Q3
COST,"July 21, 2020",327,331.48999,326.5,327.73999,1874200,2020 Q3
COST,"July 22, 2020",329.649994,329.660004,325.01001,328.299988,1312600,2020 Q3
COST,"July 23, 2020",328.100006,330.380005,325.329987,326.109985,1561700,2020 Q3
COST,"July 24, 2020",326.220001,328.75,324.670013,325.779999,1423400,2020 Q3
COST,"July 27, 2020",325.679993,329,325.179993,327.600006,2083300,2020 Q3
COST,"July 28, 2020",327.970001,330,325.820007,327.570007,1374000,2020 Q3
COST,"July 29, 2020",327.019989,328.040009,325.390015,326.140015,1341300,2020 Q3
COST,"July 30, 2020",322.690002,326.450012,322,324.820007,1390300,2020 Q3
COST,"July 31, 2020",324.820007,326.309998,322.549988,325.529999,2149900,2020 Q3
COST,"August 3, 2020",325.549988,329.890015,324.299988,329.320007,2480200,2020 Q3
COST,"August 4, 2020",329.559998,339.820007,328.920013,339.790009,3933300,2020 Q3
COST,"August 5, 2020",341.859985,342.730011,337.589996,339.970001,2923700,2020 Q3
COST,"August 6, 2020",342.410004,345.119995,341.609985,343.309998,2104300,2020 Q3
COST,"August 7, 2020",343.140015,344.730011,339.630005,340.910004,1759000,2020 Q3
COST,"August 10, 2020",340.709991,341.070007,338.579987,340,1503800,2020 Q3
COST,"August 11, 2020",340.850006,340.850006,331.799988,332.429993,2065600,2020 Q3
COST,"August 12, 2020",333.75,338.899994,333.170013,336.76001,1853900,2020 Q3
COST,"August 13, 2020",336.98999,339.459991,335.130005,335.700012,1536500,2020 Q3
COST,"August 14, 2020",336.529999,338.76001,335.600006,336.279999,1522900,2020 Q3
COST,"August 17, 2020",337.649994,340.369995,337.359985,339.959991,1504700,2020 Q3
COST,"August 18, 2020",341,342.799988,336.809998,340.75,1489400,2020 Q3
COST,"August 19, 2020",341.119995,341.940002,339.950012,340.899994,1730100,2020 Q3
COST,"August 20, 2020",340.140015,341.660004,338.73999,340.869995,1717500,2020 Q3
COST,"August 21, 2020",340.070007,345.839996,339.329987,344.609985,2372600,2020 Q3
COST,"August 24, 2020",345.109985,346.109985,342.109985,344.130005,1461500,2020 Q3
COST,"August 25, 2020",344.140015,344.910004,341.459991,344.709991,1176200,2020 Q3
COST,"August 26, 2020",343.01001,344.829987,341.690002,344.269989,1757000,2020 Q3
COST,"August 27, 2020",345.609985,347.73999,342.549988,346.359985,2220700,2020 Q3
COST,"August 28, 2020",347.470001,349.059998,345.5,348.369995,1487300,2020 Q3
COST,"August 31, 2020",346.850006,348.75,344.290009,347.660004,1586900,2020 Q3
COST,"September 1, 2020",345.709991,351.48999,345.410004,351.380005,1773700,2020 Q3
COST,"September 2, 2020",353.609985,359.920013,351.309998,358.859985,2434900,2020 Q3
COST,"September 3, 2020",363.070007,363.670013,345.519989,348.299988,3630400,2020 Q3
COST,"September 4, 2020",353.980011,353.980011,340.399994,346.570007,2557000,2020 Q3
COST,"September 8, 2020",343.839996,344.920013,338.179993,338.859985,2144300,2020 Q3
COST,"September 9, 2020",340.899994,349.700012,340.390015,346.429993,2100900,2020 Q3
COST,"September 10, 2020",346.269989,348,338.76001,339.529999,1959600,2020 Q3
COST,"September 11, 2020",340.279999,343.26001,336.100006,339.130005,1599600,2020 Q3
COST,"September 14, 2020",340.98999,344.839996,340.470001,342.920013,1522300,2020 Q3
COST,"September 15, 2020",345.019989,347.76001,342.75,343.910004,1362500,2020 Q3
COST,"September 16, 2020",347.269989,348.76001,343.25,343.730011,1656500,2020 Q3
COST,"September 17, 2020",339.579987,342.890015,336.369995,338.880005,2681500,2020 Q3
COST,"September 18, 2020",340.200012,341.220001,331.200012,335.959991,3409300,2020 Q3
COST,"September 21, 2020",333.970001,339.619995,333.709991,339.570007,2427400,2020 Q3
COST,"September 22, 2020",340.700012,344.899994,339.589996,344.450012,2128100,2020 Q3
COST,"September 23, 2020",348,348.25,344.059998,344.630005,3577100,2020 Q3
COST,"September 24, 2020",345,347.329987,338.309998,347,5779300,2020 Q3
COST,"September 25, 2020",340.73999,343.769989,335.359985,342.579987,7338500,2020 Q3
COST,"September 28, 2020",343.76001,349.769989,343.100006,349.619995,3459200,2020 Q3
COST,"September 29, 2020",348.950012,354.290009,347.100006,352.140015,2526000,2020 Q3
COST,"September 30, 2020",352.559998,357.700012,351.170013,355,2525800,2020 Q3
COST,"October 1, 2020",356.26001,359.690002,354.820007,358.459991,2053000,2020 Q4
COST,"October 2, 2020",354.730011,357.839996,352.850006,355.01001,2125000,2020 Q4
COST,"October 5, 2020",355.329987,358.980011,355.329987,358.579987,2093500,2020 Q4
COST,"October 6, 2020",361.899994,363,357.040009,358.350006,2760400,2020 Q4
COST,"October 7, 2020",360.470001,364.73999,359.660004,363.019989,1959100,2020 Q4
COST,"October 8, 2020",364.799988,365.970001,361.75,365.089996,1793100,2020 Q4
COST,"October 9, 2020",366,369.75,365.700012,369.459991,1730700,2020 Q4
COST,"October 12, 2020",371,380.660004,370.769989,376.480011,2806900,2020 Q4
COST,"October 13, 2020",378.420013,382.290009,376.480011,380.679993,1823300,2020 Q4
COST,"October 14, 2020",382.890015,383.869995,376.700012,378.339996,1904400,2020 Q4
COST,"October 15, 2020",376.459991,378.359985,373.059998,376.579987,1697800,2020 Q4
COST,"October 16, 2020",380.5,384.869995,379.119995,381.540009,2459400,2020 Q4
COST,"October 19, 2020",382.029999,383.089996,374.709991,375.559998,1938100,2020 Q4
COST,"October 20, 2020",377.690002,382.079987,376.119995,378.309998,1282300,2020 Q4
COST,"October 21, 2020",378.559998,381.279999,377.019989,377.820007,1466500,2020 Q4
COST,"October 22, 2020",377.350006,378.380005,372.029999,375.75,1813200,2020 Q4
COST,"October 23, 2020",375.609985,376.519989,373.559998,374.600006,1108000,2020 Q4
COST,"October 26, 2020",366.679993,372.630005,366.119995,370.709991,2145000,2020 Q4
COST,"October 27, 2020",368.769989,374.910004,368.769989,372.720001,1525400,2020 Q4
COST,"October 28, 2020",367.329987,372.410004,364.670013,364.959991,1908300,2020 Q4
COST,"October 29, 2020",363.230011,369.089996,362.51001,364.859985,1838500,2020 Q4
COST,"October 30, 2020",361.130005,363.850006,355.790009,357.619995,2724100,2020 Q4
COST,"November 2, 2020",362.220001,365.660004,360.709991,364.390015,1646300,2020 Q4
COST,"November 3, 2020",368.940002,374.799988,367.890015,371.959991,2013100,2020 Q4
COST,"November 4, 2020",374.019989,381.640015,374,376.170013,2449800,2020 Q4
COST,"November 5, 2020",382.480011,386.579987,379.5,385.230011,2255800,2020 Q4
COST,"November 6, 2020",381.880005,386.799988,380.890015,385.660004,1950200,2020 Q4
COST,"November 9, 2020",388.25,389.5,364.76001,365,4371300,2020 Q4
COST,"November 10, 2020",363.880005,371.540009,360.589996,366.619995,2662600,2020 Q4
COST,"November 11, 2020",369.679993,374.700012,368.160004,372.920013,1688800,2020 Q4
COST,"November 12, 2020",376.950012,378.23999,373.5,375.709991,1535900,2020 Q4
COST,"November 13, 2020",376.519989,379.829987,374.98999,378.839996,1274600,2020 Q4
COST,"November 16, 2020",376.910004,381.279999,376.910004,379.790009,1691500,2020 Q4
COST,"November 17, 2020",387.320007,388.480011,381.790009,381.920013,3299100,2020 Q4
COST,"November 18, 2020",382.890015,388.049988,381.730011,382.230011,2134600,2020 Q4
COST,"November 19, 2020",383.609985,384.709991,380.309998,383.540009,1768900,2020 Q4
COST,"November 20, 2020",383.950012,385.5,381.01001,381.119995,1807600,2020 Q4
COST,"November 23, 2020",383,383.059998,380.339996,381.709991,1679600,2020 Q4
COST,"November 24, 2020",383.690002,386.049988,380.709991,384.220001,2061100,2020 Q4
COST,"November 25, 2020",385.790009,388.339996,385.559998,387.75,2034200,2020 Q4
COST,"November 27, 2020",390.459991,390.670013,387.75,388.390015,1329400,2020 Q4
COST,"November 30, 2020",391.75,393.149994,385.230011,391.769989,3733800,2020 Q4
COST,"December 1, 2020",384.5,388.070007,381.179993,387.559998,2996800,2020 Q4
COST,"December 2, 2020",385.470001,386.880005,381.570007,383.5,2212800,2020 Q4
COST,"December 3, 2020",378,378.730011,373.279999,374.049988,3976400,2020 Q4
COST,"December 4, 2020",375.209991,375.309998,371.890015,373.429993,2839700,2020 Q4
COST,"December 7, 2020",374.269989,376.5,372.649994,373.329987,2652900,2020 Q4
COST,"December 8, 2020",373.950012,379.519989,370.75,377.600006,2685500,2020 Q4
COST,"December 9, 2020",379.880005,381,372.799988,374.290009,2461600,2020 Q4
COST,"December 10, 2020",374.290009,375,371.559998,372.790009,2566300,2020 Q4
COST,"December 11, 2020",379.769989,379.769989,372.540009,375.100006,3483900,2020 Q4
COST,"December 14, 2020",376.559998,378.179993,373.209991,374.380005,2778400,2020 Q4
COST,"December 15, 2020",374.5,375.690002,369.299988,371.880005,2133900,2020 Q4
COST,"December 16, 2020",371.160004,372.839996,368.850006,369.440002,2385100,2020 Q4
COST,"December 17, 2020",370.26001,370.970001,368,370.290009,2314200,2020 Q4
COST,"December 18, 2020",371.100006,371.359985,365.929993,367,4140000,2020 Q4
COST,"December 21, 2020",365.089996,366.119995,361.809998,364.970001,2329700,2020 Q4
COST,"December 22, 2020",364.100006,364.76001,360.609985,362.029999,2105500,2020 Q4
COST,"December 23, 2020",362.450012,363.100006,359.5,361.890015,1782100,2020 Q4
COST,"December 24, 2020",361.410004,365.339996,361.410004,364.579987,972500,2020 Q4
COST,"December 28, 2020",365.5,371.690002,365.079987,371.059998,3207700,2020 Q4
COST,"December 29, 2020",372.25,373.26001,370.26001,372.720001,2072600,2020 Q4
COST,"December 30, 2020",374.200012,375.859985,373.279999,374.450012,1778000,2020 Q4
COST,"December 31, 2020",374.98999,377.040009,372.459991,376.779999,1628900,2020 Q4
COST,"January 4, 2021",377.429993,381.549988,374.809998,380.149994,3322200,2021 Q1
COST,"January 5, 2021",378.859985,380.209991,375.25,375.73999,2748400,2021 Q1
COST,"January 6, 2021",373.820007,375.799988,369.649994,370.019989,2661400,2021 Q1
COST,"January 7, 2021",371.01001,371.649994,366.790009,367.920013,2849500,2021 Q1
COST,"January 8, 2021",368.119995,370.26001,364.290009,369.940002,2599700,2021 Q1
COST,"January 11, 2021",368.579987,371,363.859985,364.01001,2562500,2021 Q1
COST,"January 12, 2021",364,365.070007,360.25,364.200012,2387600,2021 Q1
COST,"January 13, 2021",364.369995,368.73999,363,366.950012,1968800,2021 Q1
COST,"January 14, 2021",366,366.5,361.559998,362.350006,2363900,2021 Q1
COST,"January 15, 2021",361.059998,364.910004,360.799988,362.160004,2340400,2021 Q1
COST,"January 19, 2021",362.359985,362.950012,352.440002,354.470001,4533800,2021 Q1
COST,"January 20, 2021",354.390015,361.899994,353.410004,361.299988,2767200,2021 Q1
COST,"January 21, 2021",361.299988,363.98999,359.940002,362.799988,2121600,2021 Q1
COST,"January 22, 2021",363.200012,364.630005,359.850006,362.299988,1960300,2021 Q1
COST,"January 25, 2021",360.859985,361.959991,356.820007,361.880005,2735900,2021 Q1
COST,"January 26, 2021",360.200012,365.899994,358.880005,364.980011,1807000,2021 Q1
COST,"January 27, 2021",362.98999,365.799988,354.850006,356.390015,3120800,2021 Q1
COST,"January 28, 2021",356.850006,361.609985,356.070007,357.059998,2251100,2021 Q1
COST,"January 29, 2021",354.75,356.290009,351.880005,352.429993,2598700,2021 Q1
COST,"February 1, 2021",351.209991,352.790009,349.209991,350.519989,2371200,2021 Q1
COST,"February 2, 2021",351.76001,357.700012,350.720001,355.579987,1905000,2021 Q1
COST,"February 3, 2021",356.230011,357.529999,353.209991,355.209991,1759800,2021 Q1
COST,"February 4, 2021",356.709991,358.380005,353.850006,355.850006,3411600,2021 Q1
COST,"February 5, 2021",356.549988,356.850006,354.100006,355.170013,2165600,2021 Q1
COST,"February 8, 2021",356.570007,360.040009,355.570007,359.829987,2520700,2021 Q1
COST,"February 9, 2021",360.040009,361.670013,358.299988,359.559998,2154000,2021 Q1
COST,"February 10, 2021",361,361,355.119995,356.119995,2162400,2021 Q1
COST,"February 11, 2021",355.730011,356.5,351.390015,352.200012,2088400,2021 Q1
COST,"February 12, 2021",351.98999,352.980011,350.100006,352.75,2096600,2021 Q1
COST,"February 16, 2021",353.079987,355.359985,352.040009,354,1829000,2021 Q1
COST,"February 17, 2021",353.109985,358.170013,351.910004,358.040009,2143000,2021 Q1
COST,"February 18, 2021",352.279999,358.200012,352.279999,356.920013,1914900,2021 Q1
COST,"February 19, 2021",356.690002,357.929993,354.579987,354.769989,1839400,2021 Q1
COST,"February 22, 2021",352.75,353.290009,348.820007,350.209991,2215600,2021 Q1
COST,"February 23, 2021",349.799988,351,342.029999,342.149994,3692600,2021 Q1
COST,"February 24, 2021",341.790009,342.5,337.890015,340.700012,3305800,2021 Q1
COST,"February 25, 2021",340.850006,343,333.350006,333.899994,3618100,2021 Q1
COST,"February 26, 2021",335.51001,335.890015,330.940002,331,3362200,2021 Q1
COST,"March 1, 2021",335.209991,336,331.359985,331.769989,4653200,2021 Q1
COST,"March 2, 2021",333.690002,334.690002,328.420013,328.459991,4660100,2021 Q1
COST,"March 3, 2021",328.170013,328.420013,323.76001,323.920013,4064200,2021 Q1
COST,"March 4, 2021",323.369995,325.600006,315.040009,319.040009,5501200,2021 Q1
COST,"March 5, 2021",315.329987,318.429993,307,317.320007,8102800,2021 Q1
COST,"March 8, 2021",318.910004,322.329987,310.920013,311.420013,4873500,2021 Q1
COST,"March 9, 2021",313.76001,320.279999,312.709991,318.779999,5426800,2021 Q1
COST,"March 10, 2021",321.140015,327.390015,317.320007,323.829987,4523500,2021 Q1
COST,"March 11, 2021",330.410004,331.25,326.720001,328.649994,4338900,2021 Q1
COST,"March 12, 2021",328.100006,331.630005,325.600006,331.140015,3182100,2021 Q1
COST,"March 15, 2021",333.600006,333.679993,327.320007,330.51001,3243000,2021 Q1
COST,"March 16, 2021",329.670013,330.029999,326.640015,327.25,3066700,2021 Q1
COST,"March 17, 2021",326,330.5,324.119995,329.190002,2672400,2021 Q1
COST,"March 18, 2021",326.480011,328.140015,322.380005,322.980011,2736900,2021 Q1
COST,"March 19, 2021",323.609985,329.25,322.390015,328.910004,4859300,2021 Q1
COST,"March 22, 2021",328.450012,336.170013,328.190002,334.48999,4064900,2021 Q1
COST,"March 23, 2021",333.890015,342.51001,333.799988,340.339996,3641200,2021 Q1
COST,"March 24, 2021",342.220001,342.51001,336.829987,338.040009,3006400,2021 Q1
COST,"March 25, 2021",337.809998,347.779999,337.269989,346.339996,4307100,2021 Q1
COST,"March 26, 2021",346.209991,352.459991,344.100006,352.019989,3061200,2021 Q1
COST,"March 29, 2021",351.450012,357.769989,351.01001,356.149994,3012000,2021 Q1
COST,"March 30, 2021",353.579987,354.769989,348.839996,349.75,2602400,2021 Q1
COST,"March 31, 2021",350.660004,357.450012,349.230011,352.480011,2832200,2021 Q1
COST,"April 1, 2021",352.540009,357.320007,351.630005,354.940002,2938600,2021 Q2
COST,"April 5, 2021",357.5,362.670013,356.839996,360.820007,2705700,2021 Q2
COST,"April 6, 2021",359.799988,362.799988,359,360.119995,2142000,2021 Q2
