Ticker,Date,Open,High,Low,Close,Adj Close,Volume
TGT,2019-08-09,83.5,84.370003,82.050003,82.410004,77.463066,4966300
TGT,2019-08-12,81.32,82.160004,81.050003,82.029999,77.105858,5194200
TGT,2019-08-13,81.599998,86.639999,81.209999,84.239998,79.183205,8412100
TGT,2019-08-14,81.860001,83.220001,81.150002,81.889999,76.974274,7011500
TGT,2019-08-15,83.360001,84.050003,82.010002,82.559998,77.604034,5389000
TGT,2019-08-16,83.300003,84.459999,83.169998,84.209999,79.155006,4861100
TGT,2019-08-19,86.5,86.879997,85.709999,86.580002,81.382736,7353800
TGT,2019-08-20,86.230003,87.120003,85.529999,85.529999,81.013336,8797200
TGT,2019-08-21,99.870003,103.379997,98.129997,103,97.560768,41449400
TGT,2019-08-22,105.389999,106.519997,103.379997,106.32,100.70546,17105700
TGT,2019-08-23,104.769997,105.940002,103.25,103.489998,98.024902,8989600
TGT,2019-08-26,104.910004,105.739998,103.769997,104.769997,99.237312,5583100
TGT,2019-08-27,105.010002,105.099998,104.260002,104.699997,99.170998,5319900
TGT,2019-08-28,104.669998,106.720001,104.5,106.400002,100.781235,6641000
TGT,2019-08-29,107.989998,108.550003,106.93,107.93,102.230431,5196600
TGT,2019-08-30,108.5,109.330002,106.830002,107.040001,101.387436,5309000
TGT,2019-09-03,106.769997,107.480003,106.010002,106.709999,101.074867,3992100
TGT,2019-09-04,107,107.919998,106.809998,107.360001,101.690529,3963700
TGT,2019-09-05,109.239998,109.400002,108.220001,108.540001,102.80822,4144400
TGT,2019-09-06,108.949997,110.940002,108.800003,109.849998,104.049034,5274400
TGT,2019-09-09,109.599998,110.269997,107.519997,107.949997,102.249382,5005500
TGT,2019-09-10,107.410004,108.830002,106.839996,108.830002,103.082916,3949200
TGT,2019-09-11,108.699997,109.510002,107.889999,108.970001,103.215523,3704700
TGT,2019-09-12,109.43,109.720001,108.550003,108.940002,103.187111,3185700
TGT,2019-09-13,109.07,109.169998,107.830002,107.989998,102.287262,2508300
TGT,2019-09-16,107.25,107.940002,106.300003,106.959999,101.311661,4642500
TGT,2019-09-17,106.629997,107.459999,106.18,107.279999,101.614769,4325800
TGT,2019-09-18,107.120003,107.690002,106.010002,106.970001,101.321136,2950900
TGT,2019-09-19,108.550003,108.739998,106.879997,107.870003,102.173615,2938700
TGT,2019-09-20,108.309998,108.550003,106.599998,106.669998,101.036964,4199800
TGT,2019-09-23,107.419998,110.410004,107.209999,108.779999,103.035545,4945300
TGT,2019-09-24,110.199997,110.199997,107.080002,107.449997,101.77578,5397700
TGT,2019-09-25,107.07,108.129997,106.620003,106.800003,101.16011,3934100
TGT,2019-09-26,106.900002,107.400002,104.68,106.290001,100.67704,5166600
TGT,2019-09-27,105.949997,106.809998,105.529999,106.120003,100.516022,3188600
TGT,2019-09-30,106.669998,107.389999,106.419998,106.910004,101.264305,3639000
TGT,2019-10-01,107.330002,108.139999,105.860001,105.940002,100.345528,3557400
TGT,2019-10-02,104.900002,105.959999,104.010002,105.160004,99.60672,5637600
TGT,2019-10-03,105.230003,106.699997,104.389999,106.620003,100.989616,3512600
TGT,2019-10-04,106.769997,109.269997,106.540001,109.099998,103.338646,4116400
TGT,2019-10-07,108.660004,108.849998,107.139999,107.949997,102.249382,3755600
TGT,2019-10-08,107.93,110.029999,107.040001,108.519997,102.789268,4339800
TGT,2019-10-09,109.919998,111.25,109.529999,110.360001,104.532112,5832000
TGT,2019-10-10,109.559998,110.589996,109.089996,110.57,104.731026,3647000
TGT,2019-10-11,111.849998,112.940002,111.209999,111.830002,105.924484,4563100
TGT,2019-10-14,111.849998,112.230003,110.949997,111.150002,105.280396,2356300
TGT,2019-10-15,111.559998,112.300003,111.339996,111.889999,105.981308,2706100
TGT,2019-10-16,111.790001,112.209999,111.18,112.190002,106.265472,2315700
TGT,2019-10-17,112.410004,113.709999,112.339996,113.230003,107.250557,4100800
TGT,2019-10-18,112.860001,113.739998,112.400002,112.809998,106.852737,3887700
TGT,2019-10-21,113.32,113.809998,112.739998,113.68,107.676804,2886500
TGT,2019-10-22,113.949997,114.830002,113.059998,113.190002,107.212654,3509100
TGT,2019-10-23,113.190002,113.190002,110.720001,111.360001,105.479294,5157800
TGT,2019-10-24,111.830002,112,110.019997,110.25,104.427925,3840100
TGT,2019-10-25,109.919998,109.989998,108.529999,109.019997,103.262878,5659700
TGT,2019-10-28,109.169998,110.480003,109.019997,109.720001,103.925919,4448200
TGT,2019-10-29,109.260002,109.580002,107.93,108.150002,102.438828,3004700
TGT,2019-10-30,108.019997,108.769997,107.220001,107.93,102.230431,3567800
TGT,2019-10-31,107.650002,107.93,105.910004,106.910004,101.264305,6467400
TGT,2019-11-01,108.059998,108.370003,107.43,107.82,102.126251,3104000
TGT,2019-11-04,108.5,109.160004,108.209999,108.769997,103.026054,3195600
TGT,2019-11-05,108.970001,110.419998,108.830002,110.059998,104.247948,3292400
TGT,2019-11-06,109.889999,110.599998,109.339996,110.510002,104.674187,3234400
TGT,2019-11-07,111.620003,111.860001,110.339996,110.589996,104.749969,3494300
TGT,2019-11-08,110.559998,110.980003,109.419998,110.150002,104.333206,2805400
TGT,2019-11-11,110.629997,110.860001,109.760002,110.449997,104.617348,3082700
TGT,2019-11-12,110.220001,110.279999,107.910004,108.349998,102.628242,5429600
TGT,2019-11-13,108.629997,109.230003,107.019997,108.580002,102.8461,3653900
TGT,2019-11-14,110.709999,111.25,109.559998,111.110001,105.242485,5968400
TGT,2019-11-15,112.050003,113.68,111.330002,113.209999,107.231606,5340300
TGT,2019-11-18,113.830002,114.260002,111.860001,111.959999,106.047615,6898000
TGT,2019-11-19,110.410004,111.099998,109.349998,110.849998,105.618835,7377500
TGT,2019-11-20,122.32,127.199997,118.360001,126.43,120.463608,32365500
TGT,2019-11-21,126.580002,127.970001,125.709999,127.650002,121.626045,10804300
TGT,2019-11-22,127.949997,127.949997,126.279999,127.019997,121.025764,7537100
TGT,2019-11-25,127.260002,127.489998,125.080002,125.190002,119.282143,8365300
TGT,2019-11-26,125.260002,127.839996,125,126.889999,120.901901,7581400
TGT,2019-11-27,127.150002,127.150002,125.760002,125.900002,119.958633,3430400
TGT,2019-11-29,126,126.779999,124.949997,125.010002,119.110634,2660000
TGT,2019-12-02,125.699997,126.199997,123.910004,123.980003,118.129234,4194400
TGT,2019-12-03,122.599998,124.580002,122.330002,124.040001,118.186417,4237200
TGT,2019-12-04,125.010002,125.529999,124.300003,124.519997,118.643745,3935200
TGT,2019-12-05,125.059998,125.330002,123.650002,124.68,118.796196,2614100
TGT,2019-12-06,125.169998,126.400002,124.860001,125.029999,119.129684,4305300
TGT,2019-12-09,124.980003,127.18,124.900002,126.449997,120.482674,3508700
TGT,2019-12-10,126.089996,126.57,125.32,125.769997,119.834763,3573800
TGT,2019-12-11,125.400002,125.889999,124.730003,125.800003,119.863358,2816200
TGT,2019-12-12,125.660004,127.860001,125.129997,127.519997,121.502167,3677400
TGT,2019-12-13,126.720001,127.43,126.169998,127.220001,121.216339,2970000
TGT,2019-12-16,127.790001,128,125.959999,125.959999,120.0158,4488100
TGT,2019-12-17,126.470001,128.910004,126,128.380005,122.321594,5617300
TGT,2019-12-18,128.509995,129.080002,127.75,128.080002,122.035759,3940200
TGT,2019-12-19,127.720001,128.979996,127.370003,128.699997,122.626488,3292700
TGT,2019-12-20,129.449997,130.240005,128.5,129.149994,123.055244,6224900
TGT,2019-12-23,129.470001,129.539993,128.009995,128.339996,122.283478,4051800
TGT,2019-12-24,128.899994,128.899994,127.949997,128.550003,122.483582,1643400
TGT,2019-12-26,129.130005,129.399994,127.93,128.889999,122.807526,2197900
TGT,2019-12-27,129,129.229996,128.229996,129.210007,123.112434,2233600
TGT,2019-12-30,129,129.949997,128.410004,128.889999,122.807526,2546500
TGT,2019-12-31,128.399994,128.970001,127.370003,128.210007,122.159615,4059800
TGT,2020-01-02,128.740005,128.899994,125.260002,126.07,120.120598,5149800
TGT,2020-01-03,124.660004,125.529999,123.93,124.760002,118.872429,5018500
TGT,2020-01-06,123.970001,124.650002,123.220001,123.580002,117.748116,4226900
TGT,2020-01-07,123,124.43,123,123.800003,117.957726,3641600
TGT,2020-01-08,124.050003,125.25,123.339996,123.400002,117.576607,5731600
TGT,2020-01-09,123.5,124.910004,122.660004,123.5,117.671883,5369700
TGT,2020-01-10,124.709999,125.699997,124.050003,124.730003,118.843842,4678000
TGT,2020-01-13,124.589996,124.68,122.93,123.870003,118.024437,3632800
TGT,2020-01-14,123.599998,125.660004,123.440002,125.260002,119.348824,3291900
TGT,2020-01-15,117.489998,119.400002,115.559998,117,111.478622,26743400
TGT,2020-01-16,117.139999,117.32,115.830002,116.32,110.830719,9361600
TGT,2020-01-17,116.489998,117.790001,116.169998,116.919998,111.402397,7303800
TGT,2020-01-21,116.660004,116.660004,113.82,114.040001,108.658302,8188000
TGT,2020-01-22,114.139999,115.080002,113.769997,113.900002,108.524918,5070600
TGT,2020-01-23,113.529999,115.57,113.099998,115.529999,110.078018,4641500
TGT,2020-01-24,116,116,113.639999,114.32,108.925102,4338900
TGT,2020-01-27,112.949997,116.209999,112.57,115.779999,110.3162,6779200
TGT,2020-01-28,116.150002,116.459999,115.43,115.440002,109.992249,3865100
TGT,2020-01-29,115.779999,116.080002,114.25,114.269997,108.877457,5250600
TGT,2020-01-30,113.769997,114.709999,112.889999,114.669998,109.258583,4466400
TGT,2020-01-31,113.410004,113.790001,110.370003,110.739998,105.514046,6961900
TGT,2020-02-03,111.139999,113.410004,111,112.510002,107.200516,5186000
TGT,2020-02-04,113.639999,114.800003,113.199997,113.25,107.905594,3626000
TGT,2020-02-05,114.010002,115.900002,113.849998,115.529999,110.078018,3636700
TGT,2020-02-06,115.989998,116.379997,114.760002,115.139999,109.70639,4024800
TGT,2020-02-07,115.019997,115.650002,114.459999,115.610001,110.154221,2970800
TGT,2020-02-10,115.599998,117.239998,115.599998,116.980003,111.459564,3862000
TGT,2020-02-11,117.07,117.139999,115.120003,116.690002,111.183258,3065100
TGT,2020-02-12,116.660004,118.75,116.470001,118.110001,112.536232,3764800
TGT,2020-02-13,117.839996,118.5,117.419998,118.279999,112.698219,2654900
TGT,2020-02-14,118.300003,118.459999,116.300003,116.629997,111.126083,3289100
TGT,2020-02-18,116.949997,117.870003,116.349998,117.830002,112.908409,3122500
TGT,2020-02-19,117.690002,118.129997,117.050003,117.389999,112.486778,2866700
TGT,2020-02-20,116.970001,118.290001,116.57,118.260002,113.320442,2659300
TGT,2020-02-21,117.830002,118.879997,116.800003,117.010002,112.122643,3856500
TGT,2020-02-24,114.480003,115.989998,113.120003,113.779999,109.027557,5304900
TGT,2020-02-25,114.190002,115.150002,111.629997,111.720001,107.053612,5095900
TGT,2020-02-26,112.18,112.709999,110.290001,110.660004,106.037903,4318300
TGT,2020-02-27,108.379997,109.379997,105.540001,105.620003,101.208397,6713400
TGT,2020-02-28,102.209999,104.199997,100.739998,103,98.697815,9174100
TGT,2020-03-02,103.379997,109.440002,102.949997,109.059998,104.504684,9691100
TGT,2020-03-03,112,112.199997,103.959999,105.839996,101.419205,10927400
TGT,2020-03-04,107,108.07,104.669998,107.82,103.316505,6834800
TGT,2020-03-05,105.639999,108.440002,105.25,105.970001,101.543777,5294900
TGT,2020-03-06,104.160004,106.43,102.75,105.949997,101.524612,5370800
TGT,2020-03-09,99.760002,107.68,99.760002,104.029999,99.684799,7346600
TGT,2020-03-10,106.239998,109.589996,104.800003,108.330002,103.805214,7461000
TGT,2020-03-11,106.029999,107.980003,103.419998,105.580002,101.170059,6102500
TGT,2020-03-12,99.239998,101.529999,92.410004,92.620003,88.751389,10208800
TGT,2020-03-13,96.650002,105.139999,92.529999,101.019997,96.800537,9267200
TGT,2020-03-16,92.589996,99.940002,91.160004,93.790001,89.872528,6963700
TGT,2020-03-17,95.120003,106.489998,95.059998,103.629997,99.301506,10586400
TGT,2020-03-18,98.940002,108.349998,96.849998,102.82,98.52536,8845700
TGT,2020-03-19,102.720001,107.120003,99.809998,100.5,96.302254,7414200
TGT,2020-03-20,99.300003,102.480003,96.379997,97.400002,93.331726,8057200
TGT,2020-03-23,96.550003,99.199997,93.809998,96.690002,92.651413,7104300
TGT,2020-03-24,100.139999,101.650002,96,100.559998,96.359741,6498600
TGT,2020-03-25,99.120003,99.330002,90.519997,91.040001,87.237373,12563200
TGT,2020-03-26,91.389999,96.470001,91.209999,96.07,92.057289,7014000
TGT,2020-03-27,94.489998,97.830002,92.93,94.739998,90.782837,4902800
TGT,2020-03-30,96.18,97.769997,95.5,96.010002,91.999794,4485600
TGT,2020-03-31,95.279999,96.779999,92.160004,92.970001,89.086777,6388400
TGT,2020-04-01,91.639999,96.139999,91.290001,95.269997,91.290695,8581000
TGT,2020-04-02,94.269997,95.669998,92.120003,94.360001,90.418709,5929200
TGT,2020-04-03,93.529999,94.129997,90.169998,92.57,88.703484,6815300
TGT,2020-04-06,93.220001,97.82,92.129997,97.510002,93.437149,7107800
TGT,2020-04-07,98.75,101.660004,97.029999,98.260002,94.155815,6599300
TGT,2020-04-08,100.349998,105.690002,100,104.629997,100.259735,7542900
TGT,2020-04-09,102,104.830002,101.5,104.199997,99.84771,7069200
TGT,2020-04-13,104.199997,105.370003,102.910004,104.68,100.307671,3235500
TGT,2020-04-14,108.489998,109.910004,105.879997,108.379997,103.853111,5032300
TGT,2020-04-15,108.760002,109,105.25,106.239998,101.802498,4225600
TGT,2020-04-16,107,109.889999,106.650002,109.300003,104.73468,5950300
TGT,2020-04-17,110.900002,114.07,108.43,113.419998,108.682602,7617500
TGT,2020-04-20,112.5,112.5,108.720001,108.980003,104.428047,5329600
TGT,2020-04-21,108.260002,108.260002,105.910004,106.900002,102.434929,4519700
TGT,2020-04-22,108.190002,108.529999,106.419998,106.839996,102.377426,2954600
TGT,2020-04-23,100.699997,105.5,100.5,103.860001,99.521919,16508000
TGT,2020-04-24,104.5,108.449997,103.860001,107.82,103.316505,6088600
TGT,2020-04-27,108.68,111.199997,108.510002,109.879997,105.290443,4340700
TGT,2020-04-28,111.510002,113.879997,110.110001,112,107.321899,4904700
TGT,2020-04-29,113.5,114.040001,110.110001,112.099998,107.417732,4929800
TGT,2020-04-30,111.080002,111.199997,108.889999,109.739998,105.156296,4769600
TGT,2020-05-01,108.849998,109.480003,106.099998,108.230003,103.709373,4590500
TGT,2020-05-04,107.830002,112.029999,107.629997,111.709999,107.044029,4578300
TGT,2020-05-05,111.699997,113.379997,110.470001,111.760002,107.091942,4201100
TGT,2020-05-06,112.889999,115.620003,112.559998,113.580002,108.835915,4913900
TGT,2020-05-07,114.760002,115.290001,113.099998,113.360001,108.625114,3689800
TGT,2020-05-08,114.709999,116.830002,114.120003,115.830002,110.991936,4266900
TGT,2020-05-11,116.82,120.739998,115.93,120.18,115.160248,5996300
TGT,2020-05-12,121,122.949997,119.389999,119.389999,114.403252,4897000
TGT,2020-05-13,119.449997,120.629997,118.139999,119.139999,114.163689,4677900
TGT,2020-05-14,117.940002,120.830002,117.120003,119.940002,114.930275,5635600
TGT,2020-05-15,120.349998,122.650002,119.800003,120.940002,115.888496,8354200
TGT,2020-05-18,123.260002,125.550003,122.769997,125.199997,119.970566,6320900
TGT,2020-05-19,125.110001,125.970001,122.769997,123.169998,118.650826,7914900
TGT,2020-05-20,124.089996,124.910004,119.290001,119.629997,115.240707,12897000
TGT,2020-05-21,119.629997,120.370003,117.639999,118.68,114.325577,7620700
TGT,2020-05-22,118.830002,119.360001,117.18,117.489998,113.179237,4902900
TGT,2020-05-26,118.800003,119.959999,114.809998,115.120003,110.896202,7274600
TGT,2020-05-27,115.629997,117.449997,114.230003,117.410004,113.102173,8260300
TGT,2020-05-28,117.959999,120.239998,117.459999,118.43,114.084732,6137300
TGT,2020-05-29,118.739998,122.779999,118.160004,122.330002,117.841652,8705900
TGT,2020-06-01,120.449997,120.739998,118.82,119.489998,115.10585,6020100
TGT,2020-06-02,119.660004,120.779999,118.190002,118.849998,114.489326,5144600
TGT,2020-06-03,119.139999,122.300003,118.300003,121.730003,117.263672,5815800
TGT,2020-06-04,121.879997,122.739998,119.550003,119.959999,115.558609,3963600
TGT,2020-06-05,121.410004,122.510002,119.68,121.529999,117.070992,4578800
TGT,2020-06-08,120.809998,122.459999,120.580002,122.370003,117.88018,3578400
TGT,2020-06-09,122.540001,122.730003,120.290001,120.720001,116.290726,2923500
TGT,2020-06-10,120.75,122.18,119.779999,120,115.59713,3653700
TGT,2020-06-11,118.57,120.940002,117.779999,118.010002,113.680153,5005100
TGT,2020-06-12,119.580002,119.75,114.809998,116.900002,112.610878,4953400
TGT,2020-06-15,115.459999,118.690002,115.230003,118.150002,113.815025,4593800
TGT,2020-06-16,120.440002,121.330002,117.220001,119.209999,114.836128,5138000
TGT,2020-06-17,119.470001,119.470001,117.779999,118.269997,113.930603,3808600
TGT,2020-06-18,118.239998,118.260002,116.870003,117.300003,112.996201,3261100
TGT,2020-06-19,120.199997,122.93,119.230003,120.559998,116.136597,12611200
TGT,2020-06-22,120.5,123.110001,119.099998,122.43,117.937981,4671200
TGT,2020-06-23,123.029999,124.43,121.260002,121.5,117.042107,4307000
TGT,2020-06-24,121.169998,121.989998,118.629997,119.720001,115.327415,4181600
TGT,2020-06-25,119.389999,119.949997,118.290001,119.809998,115.414124,2759500
TGT,2020-06-26,120,120.650002,116.75,117.019997,112.726479,6670800
TGT,2020-06-29,117.489998,119.279999,116.769997,118.57,114.219604,3258900
TGT,2020-06-30,118.879997,120.440002,118.269997,119.93,115.529709,3633900
TGT,2020-07-01,119.910004,120.360001,118.830002,118.959999,114.595299,2836400
TGT,2020-07-02,119.980003,120.589996,118.889999,119.120003,114.749435,2216100
TGT,2020-07-06,120.010002,120.25,117.980003,119.239998,114.865021,3766400
TGT,2020-07-07,118.300003,119.550003,117.809998,118.059998,113.728317,3908300
TGT,2020-07-08,118.150002,118.5,116.730003,117.699997,113.381508,2845100
TGT,2020-07-09,117.459999,119.309998,117.129997,117.900002,113.574196,2861000
TGT,2020-07-10,117.82,118.980003,117.059998,118.860001,114.49897,2033500
TGT,2020-07-13,119.379997,121.760002,118.379997,118.730003,114.373734,3469700
TGT,2020-07-14,118.739998,120.169998,117.419998,120.080002,115.674202,2578200
TGT,2020-07-15,121.309998,122.720001,120.010002,121.669998,117.205864,3533900
TGT,2020-07-16,121.260002,122.989998,121.139999,121.949997,117.475594,3109900
TGT,2020-07-17,122.639999,123.209999,121.449997,121.669998,117.205864,2715500
TGT,2020-07-20,121.540001,121.870003,119.040001,119.82,115.423737,3825900
TGT,2020-07-21,120.349998,120.989998,120.019997,120.199997,115.789795,3195400
TGT,2020-07-22,120.300003,123.18,120,123.139999,118.621918,3876600
TGT,2020-07-23,123.449997,123.599998,121.940002,122.349998,117.860916,3267500
TGT,2020-07-24,122.540001,125.529999,122.059998,123.709999,119.171013,3832900
TGT,2020-07-27,124.25,124.489998,122.160004,122.690002,118.188446,2423400
TGT,2020-07-28,122.610001,124.459999,122.120003,123.290001,118.766426,2337000
TGT,2020-07-29,123.470001,124.480003,122.900002,123.68,119.142105,2095800
TGT,2020-07-30,122.330002,125.419998,121.82,124.580002,120.009087,3606300
TGT,2020-07-31,124.279999,125.93,123.790001,125.879997,121.261406,3267100
TGT,2020-08-03,126.5,128.240005,126.25,127.839996,123.149483,3319200
TGT,2020-08-04,127.93,130.770004,127.580002,130.449997,125.663712,3924500
TGT,2020-08-05,130.75,131.929993,128.660004,129.369995,124.623337,3688800
TGT,2020-08-06,129.5,129.929993,128.130005,129.009995,124.276566,1979900
TGT,2020-08-07,129.240005,131.880005,129,131.75,126.916039,2303100
TGT,2020-08-10,132.070007,134.110001,131.25,132.940002,128.062378,3002900
TGT,2020-08-11,133.710007,134.589996,131.350006,131.720001,126.887146,3915900
TGT,2020-08-12,135.110001,135.110001,132.770004,134.600006,129.661469,4860900
TGT,2020-08-13,133.990005,134.940002,133.610001,134.809998,129.863739,2324800
TGT,2020-08-14,135.919998,137,135.220001,136.529999,131.520645,3180900
TGT,2020-08-17,137.979996,138.690002,137.399994,138.240005,133.167923,4632300
TGT,2020-08-18,137.009995,137.970001,134.669998,136.899994,132.528961,5756800
TGT,2020-08-19,148.5,154.690002,146.539993,154.220001,149.295959,40211800
TGT,2020-08-20,154.929993,156.100006,151.720001,152.240005,147.379196,12046000
TGT,2020-08-21,152.330002,155.610001,152.130005,153.630005,148.724823,7061400
TGT,2020-08-24,154.5,154.619995,152.630005,153.240005,148.34729,4355300
TGT,2020-08-25,154.149994,154.279999,152.360001,152.850006,147.969711,2984400
TGT,2020-08-26,152.75,153.570007,152.089996,152.710007,147.834167,3061600
TGT,2020-08-27,152.660004,152.75,149.669998,150.309998,145.510803,3773100
TGT,2020-08-28,150.309998,151.669998,149.600006,150.850006,146.033585,2835600
TGT,2020-08-31,151.139999,151.910004,150.320007,151.210007,146.382095,3025600
TGT,2020-09-01,150.610001,151.770004,150.119995,150.550003,145.743149,3603500
TGT,2020-09-02,150.5,150.869995,148.419998,149.839996,145.055786,4128200
TGT,2020-09-03,149.470001,149.979996,145.410004,146.029999,141.367462,4135300
TGT,2020-09-04,146.690002,148.550003,143.690002,147.229996,142.529144,4742100
TGT,2020-09-08,146.679993,146.789993,143.380005,144,139.402267,3503200
TGT,2020-09-09,144.759995,148.600006,144.759995,147.550003,142.838928,3279300
TGT,2020-09-10,147.600006,148.339996,145.309998,146.039993,141.377121,2828100
TGT,2020-09-11,146.860001,147.960007,146.179993,147.649994,142.93576,2356400
TGT,2020-09-14,148.550003,150.389999,147.839996,148.440002,143.700516,2706900
TGT,2020-09-15,148.110001,149.839996,147.360001,149.070007,144.31041,2206200
TGT,2020-09-16,149.339996,149.729996,147.910004,147.990005,143.264877,2072500
TGT,2020-09-17,147.389999,148.770004,146.550003,147.610001,142.897034,2391200
TGT,2020-09-18,147.720001,149.520004,147.259995,148.820007,144.068405,3614800
TGT,2020-09-21,148.690002,149.990005,146.449997,149.860001,145.075195,3360000
TGT,2020-09-22,151.149994,154.440002,150.929993,154.080002,149.160446,4334500
TGT,2020-09-23,153.880005,155.199997,150.369995,151.009995,146.188446,2801300
TGT,2020-09-24,151.619995,153.559998,150.100006,152,147.146866,3223100
TGT,2020-09-25,151.860001,155.160004,151.75,154.350006,149.421829,2743300
TGT,2020-09-28,154.949997,157.710007,154.649994,156.460007,151.464447,3627600
TGT,2020-09-29,156.75,158.429993,155.869995,156.940002,151.929108,2784200
TGT,2020-09-30,157.449997,159.149994,156.5,157.419998,152.393784,2806000
TGT,2020-10-01,158.410004,160.889999,158.100006,158.600006,153.536133,3866000
TGT,2020-10-02,156.970001,159.990005,156.160004,159.100006,154.020157,1978700
TGT,2020-10-05,159.990005,162.309998,159.990005,161.490005,156.333862,2268600
TGT,2020-10-06,161.470001,161.979996,157.610001,158.410004,153.352219,2932600
TGT,2020-10-07,160.059998,161.610001,159.610001,160.679993,155.549698,2927000
TGT,2020-10-08,162.600006,163.320007,161.389999,161.860001,156.692062,2189200
TGT,2020-10-09,162.199997,164.809998,162.100006,163.710007,158.482986,2582700
TGT,2020-10-12,164.300003,165.490005,163.619995,164.570007,159.315506,2436300
TGT,2020-10-13,164.570007,166.679993,164.149994,165.639999,160.351349,2015200
TGT,2020-10-14,165.979996,166.160004,162.600006,163.970001,158.734665,2284700
TGT,2020-10-15,161.839996,165.460007,161.119995,165.460007,160.177094,1859000
TGT,2020-10-16,165.910004,167.25,164.360001,164.919998,159.654327,5047900
TGT,2020-10-19,166.210007,166.960007,163.820007,164.050003,158.812088,2322500
TGT,2020-10-20,164.949997,167.419998,163.820007,164.869995,159.605942,2698500
TGT,2020-10-21,165.75,166.199997,162.949997,163.289993,158.07637,3033500
TGT,2020-10-22,163.070007,163.380005,159.339996,159.600006,154.504196,3647400
TGT,2020-10-23,160.389999,160.389999,158.809998,160.229996,155.11409,1816800
TGT,2020-10-26,158.839996,159.389999,156.300003,157.970001,152.926239,2310600
TGT,2020-10-27,158.070007,158.880005,156.679993,157.029999,152.016251,2406100
TGT,2020-10-28,154.910004,157.270004,154.110001,155.210007,150.254349,2655700
TGT,2020-10-29,155.240005,156.089996,153.369995,154.25,149.325027,2157700
TGT,2020-10-30,153.320007,154.139999,150.800003,152.220001,147.359848,3694100
TGT,2020-11-02,154,155.119995,152.800003,154.389999,149.460556,2674300
TGT,2020-11-03,156.320007,158.710007,155.429993,156.729996,151.72583,2545400
TGT,2020-11-04,157.220001,159.490005,155.25,156.619995,151.619308,3156600
TGT,2020-11-05,159.740005,159.869995,156.539993,158.630005,153.565155,3114900
TGT,2020-11-06,158.649994,161.899994,158.529999,161.5,156.343536,3498000
TGT,2020-11-09,163.149994,163.160004,154.75,154.910004,149.963928,5092800
TGT,2020-11-10,157.039993,159.059998,156.559998,158.070007,153.023056,3577900
TGT,2020-11-11,159.449997,162.570007,158.75,159.690002,154.591324,3336500
TGT,2020-11-12,159.669998,160.990005,158.639999,159.529999,154.436432,2708500
TGT,2020-11-13,160.990005,163.449997,160.600006,162.880005,157.679489,2765800
TGT,2020-11-16,165,165.990005,163.350006,165.179993,159.906052,5035600
TGT,2020-11-17,164,164.710007,160.509995,163.039993,158.486816,6299900
TGT,2020-11-18,165.940002,172.119995,164.550003,166.850006,162.190414,13092300
TGT,2020-11-19,168.710007,173.440002,167.899994,171.369995,166.584183,6834900
TGT,2020-11-20,172.220001,174.410004,171.449997,172.309998,167.49791,6652900
TGT,2020-11-23,174.25,179.020004,173.589996,177.559998,172.601318,5755700
TGT,2020-11-24,179.759995,179.839996,177.100006,177.860001,172.892929,4688400
TGT,2020-11-25,177.729996,180.479996,177.350006,179.820007,174.798203,3780700
TGT,2020-11-27,180.809998,181.110001,178.949997,179.770004,174.749603,2371900
TGT,2020-11-30,178.25,180.070007,176.240005,179.529999,174.516296,8010000
TGT,2020-12-01,179.809998,181.169998,177.100006,179.050003,174.049728,5034900
TGT,2020-12-02,178.020004,178.210007,175.470001,176.410004,171.483429,3109300
TGT,2020-12-03,176.470001,176.470001,173.779999,174.919998,170.035049,4214600
TGT,2020-12-04,174.380005,175.160004,173.229996,175.029999,170.141983,2935700
TGT,2020-12-07,174.270004,174.949997,171.410004,172.910004,168.081192,3430800
TGT,2020-12-08,172.5,173.779999,171.740005,172.720001,167.896484,2682200
TGT,2020-12-09,173.350006,174.919998,172.410004,174.070007,169.208786,2853800
TGT,2020-12-10,173.589996,174.240005,172.070007,172.399994,167.585419,2643700
TGT,2020-12-11,171.5,172.75,171.070007,171.710007,166.914673,2676500
TGT,2020-12-14,172.960007,172.960007,170.169998,170.990005,166.214783,4016400
TGT,2020-12-15,170.649994,172.779999,170.649994,171.410004,166.623062,3487900
TGT,2020-12-16,172.009995,172.990005,170.710007,171.690002,166.895264,2193700
TGT,2020-12-17,172,172.279999,170.289993,171.240005,166.457809,3495300
TGT,2020-12-18,171.179993,172.179993,168.970001,170.419998,165.66069,6715800
TGT,2020-12-21,169.630005,173.059998,168.940002,171.759995,166.963272,4077400
TGT,2020-12-22,172.399994,173.110001,171.460007,172.350006,167.536789,3103200
TGT,2020-12-23,172.009995,176.330002,171.889999,174.910004,170.02533,4753000
TGT,2020-12-24,175.979996,176.509995,174.669998,175.190002,170.297501,1941200
TGT,2020-12-28,177.110001,177.460007,174.889999,176.389999,171.463989,2442000
TGT,2020-12-29,177.110001,177.770004,174.460007,175.039993,170.151688,2359700
TGT,2020-12-30,175.699997,176.059998,172.820007,173.880005,169.024078,1935200
TGT,2020-12-31,174.410004,176.669998,174.100006,176.529999,171.600067,2571300
TGT,2021-01-04,176.509995,178.089996,174.119995,177.630005,172.669373,3463100
TGT,2021-01-05,176.800003,181.970001,176.429993,180.369995,175.33284,4843300
